,company_name,status,country_code,state_code,days_in_op,first_funding_dayinop,sa_funded_daysop,cr_funded_daysop,ag_funded_daysop,ve_funded_daysop,CA,NY,MA,TX,WA,founded_month,ave_inf_y,sa_raised_amount_usd_adj,ag_raised_amount_usd_adj,ve_raised_amount_usd_adj,cr_raised_amount_usd_adj,software,Biotech,health,web,mobile,enterprise,hardware,advertising,security,manufacturing,social,semiconductor,medical,consulting,education,search,messaging,news,transportation,fashion
6554,NanoDynamics,operating,USA,NY,5012.0,865.0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,17.16969697,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6556,NanoFlex Power Corporation,operating,USA,AZ,8007.0,7430.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,13.96969697,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6557,NanoGram,acquired,USA,CA,7277.0,3670.0,0.0,0.0,0.0,3670.0,1,0,0,0,0,1,14.84848485,0.0,0.0,11594000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6558,NanoH2O,acquired,USA,CA,3989.0,880.0,0.0,0.0,0.0,880.0,1,0,0,0,0,1,18.72727273,0.0,0.0,3900000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6559,NanoHorizons,operating,USA,PA,5085.0,2346.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6560,Nanomech,operating,USA,AR,5085.0,3586.0,0.0,0.0,0.0,3586.0,0,0,0,0,0,1,17.16969697,0.0,0.0,2513045.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6561,Nanomed Pharameceuticals,operating,USA,MI,5816.0,3378.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6562,NanoMedex Pharmaceuticals,operating,USA,WI,5085.0,2715.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,NanoNexus,closed,USA,CA,6181.0,1771.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6564,NanoPack,operating,USA,PA,4355.0,1789.0,0.0,0.0,0.0,1789.0,0,0,0,0,0,1,18.08080808,0.0,0.0,825000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6569,Nanosolar,operating,USA,CA,5085.0,539.0,539.0,0.0,0.0,3804.0,1,0,0,0,0,1,17.16969697,3550000.0,0.0,49700000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570,Nanospectra Biosciences,operating,USA,TX,5085.0,3241.0,0.0,0.0,0.0,4172.0,0,0,0,1,0,1,17.16969697,0.0,0.0,372750.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6571,Nanosphere,ipo,USA,IL,6181.0,1466.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6572,NanoStatics Corporation,operating,USA,OH,3989.0,804.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6573,NanoSteel,operating,USA,RI,5085.0,2789.0,0.0,0.0,0.0,2789.0,0,0,0,0,0,1,17.16969697,0.0,0.0,5680000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6574,Nanostream Inc.,closed,USA,CA,6181.0,818.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6575,NanoString Technologies,ipo,USA,WA,4720.0,847.0,0.0,0.0,0.0,2599.0,0,0,0,0,1,1,17.58181818,0.0,0.0,10950000.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6576,Nanosys,operating,USA,CA,5450.0,843.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6578,Nanotherapeutics,operating,USA,FL,6181.0,5632.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6579,NanoVibronix,operating,USA,NY,4720.0,3261.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6580,NanoViricides,ipo,USA,CT,3989.0,2398.0,0.0,0.0,0.0,2398.0,0,0,0,0,0,1,18.72727273,0.0,0.0,1950000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6581,Nantero,operating,USA,MA,5816.0,639.0,639.0,0.0,0.0,0.0,0,0,1,0,0,1,16.39393939,4080000.0000000005,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6583,Nanya Technology Corporation,ipo,USA,CA,7642.0,6459.0,0.0,0.0,0.0,6459.0,1,0,0,0,0,1,14.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6584,NaphCare,operating,USA,AL,9833.0,8321.0,0.0,0.0,0.0,8321.0,0,0,0,0,0,1,11.52525253,0.0,0.0,245000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6585,Napo Pharmaceuticals,operating,USA,CA,5450.0,3053.0,0.0,0.0,0.0,3951.0,1,0,0,0,0,1,16.88888889,0.0,0.0,2161250.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6586,Narus,acquired,USA,CA,6911.0,3590.0,0.0,0.0,0.0,3590.0,1,0,0,0,0,1,15.21212121,0.0,0.0,19200000.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6587,Nascentric,closed,USA,TX,4720.0,1262.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,17.58181818,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6589,Natera,ipo,USA,CA,4355.0,1800.0,0.0,0.0,0.0,2927.0,1,0,0,0,0,1,18.08080808,0.0,0.0,15000000.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,Nation Waste,operating,USA,TX,6549.0,6194.0,0.0,0.0,0.0,0.0,0,0,0,1,0,12,15.21212121,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6591,National Funding,operating,USA,CA,6181.0,5408.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6592,National Institutes of Health,operating,USA,MD,47088.0,46232.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6594,National Payment Network,closed,USA,CA,5085.0,2080.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6595,National Technical Systems,ipo,USA,CA,20060.0,18440.0,0.0,0.0,0.0,18440.0,1,0,0,0,0,1,2.02020202,0.0,0.0,1680000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6596,National Veterinary Associates,acquired,USA,CA,7277.0,4138.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,14.84848485,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6597,NativeEnergy,operating,USA,VT,5816.0,2801.0,2801.0,0.0,0.0,4236.0,0,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6598,NativeX,operating,USA,MN,5695.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,16.39393939,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6599,Nativis,operating,USA,WA,5085.0,4423.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,17.16969697,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,Natural Cleaners Colorado,closed,USA,CO,3989.0,1334.0,1334.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,1482000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6602,Natural Dentist,operating,USA,MA,7642.0,4338.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,14.39393939,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6604,Natureâs Variety,operating,USA,MO,3655.0,3151.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,18.72727273,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6605,DeerTech,acquired,USA,NY,4720.0,1156.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6606,Nature's Therapy,operating,USA,AZ,4286.0,3761.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,18.08080808,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6610,Naverus,acquired,USA,WA,4720.0,1884.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,17.58181818,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6611,Navic Networks,acquired,USA,MA,5814.0,42.0,42.0,0.0,0.0,0.0,0,0,1,0,0,1,16.39393939,1360000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6612,Navidea Biopharmaceuticals,ipo,USA,OH,12025.0,11343.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,9.060606061,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615,NavigatorMD,operating,USA,TN,3989.0,1918.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6616,Navini Networks,acquired,USA,TX,5816.0,2048.0,0.0,0.0,0.0,2363.0,0,0,0,1,0,1,16.39393939,0.0,0.0,11900000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6617,Naviscan,operating,USA,CA,7642.0,4505.0,0.0,0.0,0.0,6133.0,1,0,0,0,0,1,14.39393939,0.0,0.0,498000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6618,Navitas Solutions,operating,USA,NC,4355.0,2301.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6619,Navman Wireless OEM Solutions,acquired,USA,IL,5450.0,3292.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6622,NBE Tech,operating,USA,VA,3949.0,757.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,18.72727273,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6623,nCircle Network Security,acquired,USA,CA,6546.0,1338.0,0.0,0.0,0.0,3427.0,1,0,0,0,0,1,15.46464646,0.0,0.0,3250000.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6624,NComputing,operating,USA,CA,4720.0,1386.0,1386.0,0.0,0.0,1813.0,1,0,0,0,0,1,17.58181818,5840000.0,0.0,20440000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6625,nContact Surgical,acquired,USA,NC,3989.0,1559.0,0.0,0.0,0.0,2988.0,0,0,0,0,0,1,18.72727273,0.0,0.0,5253944.28,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6626,NCR,ipo,USA,GA,48184.0,46759.0,46759.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627,NDI Medical,operating,USA,OH,5085.0,2688.0,0.0,0.0,0.0,3318.0,0,0,0,0,0,1,17.16969697,0.0,0.0,14200000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6628,NEAH Power Systems,operating,USA,WA,6181.0,5276.0,0.0,0.0,0.0,4715.0,0,0,0,0,1,1,15.82828283,0.0,0.0,306968.64,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629,"Neato Robotics, Inc.",operating,USA,CA,3989.0,2070.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6631,Need Supply,operating,USA,VA,7277.0,7179.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,14.84848485,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6632,Nefsis,operating,USA,CA,6546.0,2496.0,0.0,0.0,2496.0,0.0,1,0,0,0,0,1,15.46464646,0.0,325000.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6633,Negevtech,operating,USA,CA,6181.0,2676.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6637,NEMO Equipment,operating,USA,NH,4972.0,3578.0,3578.0,0.0,0.0,0.0,0,0,0,0,0,4,17.16969697,2485000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639,Neocase Software,operating,USA,CA,5450.0,2121.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6641,Neoconix,operating,USA,CA,4720.0,1096.0,0.0,0.0,0.0,1096.0,1,0,0,0,0,1,17.58181818,0.0,0.0,16790000.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6643,NeoDiagnostix,operating,USA,MD,3989.0,1757.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646,Neogenix Oncology,operating,USA,NY,4720.0,2326.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6647,NeoGenomics Laboratories,ipo,USA,FL,5085.0,2645.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6648,NeoGuide Systems,acquired,USA,CA,5816.0,1417.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6649,Neokinetics,operating,USA,ID,4355.0,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6651,Neomatrix,acquired,USA,CA,6181.0,3171.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,NeoMedia Technologies,operating,USA,CO,9833.0,7816.0,0.0,0.0,0.0,7816.0,0,0,0,0,0,1,11.52525253,0.0,0.0,5345900.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6653,Neomend,acquired,USA,CA,6181.0,3116.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6654,NeoNova Network Services,operating,USA,NC,8007.0,5739.0,0.0,0.0,0.0,5739.0,0,0,0,0,0,1,13.96969697,0.0,0.0,1180000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6655,NeoPath Networks,acquired,USA,CA,5085.0,797.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6656,NeoPhotonics,ipo,USA,CA,6911.0,2633.0,0.0,0.0,0.0,3109.0,1,0,0,0,0,1,15.21212121,0.0,0.0,640000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6657,Neopolitan Networks,closed,USA,CA,5085.0,2004.0,2004.0,0.0,0.0,0.0,1,0,0,0,0,1,17.16969697,2250700.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658,NeoScale Systems,closed,USA,CA,5816.0,1206.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6660,Neotract,closed,USA,CA,4355.0,819.0,0.0,0.0,0.0,819.0,1,0,0,0,0,1,18.08080808,0.0,0.0,16050000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6661,Neotropix,operating,USA,PA,4720.0,2326.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6662,Neovision Hypersystems,acquired,USA,NY,7642.0,2241.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,14.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6663,Nephros,ipo,USA,NJ,6911.0,4601.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.21212121,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6664,NephRx Corporation,operating,USA,MI,7642.0,5519.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,14.39393939,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6665,NERI,operating,USA,MA,10929.0,9428.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,10.07070707,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6666,NERITES,closed,USA,WI,4355.0,1988.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6668,Ness Clothing,operating,USA,IN,7277.0,7037.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,14.84848485,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6672,Net Element,ipo,USA,FL,4346.0,3032.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6678,NetBase Solutions,operating,USA,CA,4355.0,517.0,517.0,0.0,2829.0,2973.0,1,0,0,0,0,1,18.08080808,3750000.0,12375.0,2325000.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6680,NetBrain Technologies,operating,USA,MA,4355.0,3758.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,18.08080808,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6681,Netbyte Hosting,closed,USA,MA,3716.0,1522.0,0.0,0.0,0.0,1522.0,0,0,1,0,0,10,18.72727273,0.0,0.0,1950000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6682,Netchemia,acquired,USA,KS,5450.0,4505.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6683,Netcontinuum,acquired,USA,CA,6181.0,872.0,0.0,0.0,0.0,2481.0,1,0,0,0,0,1,15.82828283,0.0,0.0,9900000.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6684,Netcordia,acquired,USA,MD,5816.0,2005.0,2005.0,0.0,0.0,0.0,0,0,0,0,0,1,16.39393939,2040000.0000000002,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6685,NetDevices,acquired,USA,CA,4720.0,958.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6687,NetDocuments,operating,USA,UT,6181.0,5674.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6690,NetEffect,acquired,USA,TX,6181.0,578.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6691,Neterion,acquired,USA,CA,5450.0,739.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6693,Netezza,acquired,USA,MA,5816.0,800.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,16.39393939,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6694,netFactor,operating,USA,CO,4508.0,1614.0,1614.0,0.0,0.0,0.0,0,0,0,0,0,8,17.58181818,1460000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6696,Netflix,ipo,USA,CA,6911.0,917.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.21212121,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6697,Netformx,operating,USA,CA,8007.0,5826.0,0.0,0.0,0.0,5826.0,1,0,0,0,0,1,13.96969697,0.0,0.0,7080000.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6698,NETGEAR,ipo,USA,CA,7277.0,2769.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,14.84848485,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6699,Nethra Imaging,closed,USA,CA,4720.0,1402.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6700,NetIQ,ipo,USA,CA,7642.0,3985.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,14.39393939,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6701,Netkey,acquired,USA,CT,12025.0,6624.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,9.060606061,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6702,Netli,acquired,USA,CA,5816.0,2235.0,0.0,0.0,0.0,2235.0,1,0,0,0,0,1,16.39393939,0.0,0.0,12240000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6703,Netlist,ipo,USA,CA,5816.0,4947.0,4962.0,0.0,0.0,0.0,1,0,0,0,0,1,16.39393939,1120878.6800000002,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6705,NetLogic Microsystems,acquired,USA,CA,7642.0,2830.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,14.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6708,NetManage,acquired,USA,CA,9468.0,6376.0,0.0,0.0,0.0,6376.0,1,0,0,0,0,1,12.2020202,0.0,0.0,1404000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6709,Netmining,operating,USA,NY,6181.0,2950.0,0.0,0.0,0.0,2950.0,0,1,0,0,0,1,15.82828283,0.0,0.0,213196.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6710,NetMotion Wireless,acquired,USA,WA,5450.0,718.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,16.88888889,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6713,NetQoS,acquired,USA,TX,6122.0,1541.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,15.82828283,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6715,Netrake,acquired,USA,TX,5816.0,1027.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,16.39393939,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6716,NetRead,operating,USA,WA,6181.0,530.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
